@relation ./ressources/ARFF/2014_05_13_10_10_17.arff

@attribute Time numeric
@attribute Number_of_rooms numeric
@attribute _____Separator_____1 numeric
@attribute Human?1 numeric
@attribute Temperature1 numeric
@attribute Luminosite1 numeric
@attribute Hauteur1 numeric
@attribute Volume1 numeric
@attribute _Fenetre_1.5 numeric
@attribute Open?1.6 numeric
@attribute _Porte_1.7 numeric
@attribute Open?1.8 numeric
@attribute _Fenetre_1.9 numeric
@attribute Open?1.10 numeric
@attribute _____Separator_____2 numeric
@attribute Human?2 numeric
@attribute Temperature2 numeric
@attribute Luminosite2 numeric
@attribute Hauteur2 numeric
@attribute Volume2 numeric
@attribute _Thermique_2.5 numeric
@attribute Power2.6 numeric
@attribute _Thermique_2.7 numeric
@attribute Power2.8 numeric
@attribute _Thermique_2.9 numeric
@attribute Power2.10 numeric
@attribute _Fenetre_2.11 numeric
@attribute Open?2.12 numeric
@attribute _Fenetre_2.13 numeric
@attribute Open?2.14 numeric
@attribute _Porte_2.15 numeric
@attribute Open?2.16 numeric
@attribute _Porte_2.17 numeric
@attribute Open?2.18 numeric
@attribute _____Separator_____3 numeric
@attribute Human?3 numeric
@attribute Temperature3 numeric
@attribute Luminosite3 numeric
@attribute Hauteur3 numeric
@attribute Volume3 numeric
@attribute _Lampe_3.5 numeric
@attribute Power3.6 numeric
@attribute _Lampe_3.7 numeric
@attribute Power3.8 numeric
@attribute _Porte_3.9 numeric
@attribute Open?3.10 numeric
@attribute _Porte_3.11 numeric
@attribute Open?3.12 numeric
@attribute _Porte_3.13 numeric
@attribute Open?3.14 numeric
@attribute _Porte_3.15 numeric
@attribute Open?3.16 numeric
@attribute _____Separator_____4 numeric
@attribute Human?4 numeric
@attribute Temperature4 numeric
@attribute Luminosite4 numeric
@attribute Hauteur4 numeric
@attribute Volume4 numeric
@attribute _Porte_4.5 numeric
@attribute Open?4.6 numeric
@attribute _Porte_4.7 numeric
@attribute Open?4.8 numeric
@attribute _____Separator_____5 numeric
@attribute Human?5 numeric
@attribute Temperature5 numeric
@attribute Luminosite5 numeric
@attribute Hauteur5 numeric
@attribute Volume5 numeric
@attribute _Porte_5.5 numeric
@attribute Open?5.6 numeric
@attribute _Porte_5.7 numeric
@attribute Open?5.8 numeric
@attribute _Porte_5.9 numeric
@attribute Open?5.10 numeric

@data
36280500,5,95,0,8.820982,0,0,0,102,1,112,0,102,1,95,0,8.74882,93.029254,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,0,8.940508,0,3,30,108,0,108,0,112,0,112,0,112,0,112,0,95,1,9.294718,23.257314,3,84,112,0,112,1,95,0,8.996414,46.514627,3,27,112,1,112,0,112,1
36300000,5,95,0,8.881408,0,0,0,102,1,112,0,102,1,95,0,8.838292,93.410521,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,0,8.956755,0,3,30,108,0,108,0,112,0,112,0,112,0,112,0,95,1,9.242325,23.35263,3,84,112,0,112,1,95,0,9.014573,46.705261,3,27,112,1,112,0,112,1
36300500,5,95,0,8.881408,0,0,0,102,1,112,0,102,1,95,0,8.838292,93.410521,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,0,8.956755,0,3,30,108,0,108,0,112,0,112,0,112,0,112,0,95,0,9.242325,23.35263,3,84,112,0,112,1,95,1,9.014573,46.705261,3,27,112,1,112,0,112,1
36310000,5,95,0,8.881408,0,0,0,102,1,112,0,102,1,95,1,8.838292,93.410521,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,0,8.956755,0,3,30,108,0,108,0,112,0,112,0,112,0,112,0,95,0,9.242325,23.35263,3,84,112,0,112,1,95,0,9.014573,46.705261,3,27,112,1,112,0,112,1
36310500,5,95,0,8.881408,0,0,0,102,1,112,0,102,1,95,1,8.838292,93.410521,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,0,95,0,8.956755,0,3,30,108,0,108,0,112,0,112,0,112,0,112,0,95,0,9.242325,23.35263,3,84,112,0,112,1,95,0,9.014573,46.705261,3,27,112,0,112,0,112,1
36311000,5,95,0,8.881408,0,0,0,102,1,112,0,102,1,95,1,8.838292,93.410521,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,0,95,0,8.956755,0,3,30,108,0,108,0,112,0,112,0,112,0,112,0,95,0,9.242325,0,3,84,112,0,112,1,95,0,9.014573,0,3,27,112,0,112,0,112,1
36314500,5,95,0,8.881408,0,0,0,102,1,112,0,102,1,95,1,8.838292,93.410521,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,0,8.956755,0,3,30,108,0,108,0,112,0,112,0,112,0,112,0,95,0,9.242325,0,3,84,112,0,112,1,95,0,9.014573,0,3,27,112,1,112,0,112,1
36315000,5,95,0,8.881408,0,0,0,102,1,112,0,102,1,95,0,8.838292,93.410521,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,0,8.956755,0,3,30,108,0,108,0,112,0,112,0,112,0,112,0,95,0,9.242325,23.35263,3,84,112,0,112,1,95,1,9.014573,46.705261,3,27,112,1,112,0,112,1
36324500,5,95,0,8.881408,0,0,0,102,1,112,0,102,1,95,0,8.838292,93.410521,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,0,8.956755,0,3,30,108,0,108,0,112,0,112,0,112,0,112,0,95,1,9.242325,23.35263,3,84,112,0,112,1,95,0,9.014573,46.705261,3,27,112,1,112,0,112,1
36325000,5,95,0,8.881408,0,0,0,102,1,112,0,102,1,95,0,8.838292,93.410521,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,0,8.956755,0,3,30,108,0,108,0,112,0,112,0,112,0,112,0,95,1,9.242325,23.35263,3,84,112,0,112,0,95,0,9.014573,46.705261,3,27,112,1,112,0,112,0
36325500,5,95,0,8.881408,0,0,0,102,1,112,0,102,1,95,0,8.838292,93.410521,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,0,8.956755,0,3,30,108,0,108,0,112,0,112,0,112,0,112,0,95,1,9.242325,0,3,84,112,0,112,0,95,0,9.014573,46.705261,3,27,112,1,112,0,112,0
36332000,5,95,0,8.881408,0,0,0,102,1,112,0,102,1,95,0,8.838292,93.410521,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,0,8.956755,0,3,30,108,0,108,0,112,0,112,0,112,0,112,0,95,1,9.242325,0,3,84,112,0,112,1,95,0,9.014573,46.705261,3,27,112,1,112,0,112,1
36332500,5,95,0,8.881408,0,0,0,102,1,112,0,102,1,95,0,8.838292,93.410521,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,0,8.956755,0,3,30,108,0,108,0,112,0,112,0,112,0,112,0,95,0,9.242325,23.35263,3,84,112,0,112,1,95,1,9.014573,46.705261,3,27,112,1,112,0,112,1
36340000,5,95,0,8.881408,0,0,0,102,1,112,0,102,1,95,0,8.838292,93.410521,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,0,8.956755,0,3,30,108,0,108,0,112,0,112,0,112,1,112,0,95,0,9.242325,23.35263,3,84,112,0,112,1,95,1,9.014573,46.705261,3,27,112,1,112,1,112,1
36340500,5,95,0,8.881408,0,0,0,102,1,112,0,102,1,95,0,8.838292,93.410521,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,1,8.956755,23.35263,3,30,108,0,108,0,112,0,112,0,112,1,112,0,95,0,9.242325,23.35263,3,84,112,0,112,1,95,0,9.014573,46.705261,3,27,112,1,112,1,112,1
36341000,5,95,0,8.881408,0,0,0,102,1,112,0,102,1,95,0,8.838292,93.410521,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,1,8.956755,23.35263,3,30,108,0,108,0,112,0,112,0,112,0,112,0,95,0,9.242325,23.35263,3,84,112,0,112,1,95,0,9.014573,46.705261,3,27,112,1,112,0,112,1
36341500,5,95,0,8.881408,0,0,0,102,1,112,0,102,1,95,0,8.838292,93.410521,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,1,8.956755,0,3,30,108,0,108,0,112,0,112,0,112,0,112,0,95,0,9.242325,23.35263,3,84,112,0,112,1,95,0,9.014573,46.705261,3,27,112,1,112,0,112,1
36346500,5,95,0,8.881408,0,0,0,102,1,112,0,102,1,95,0,8.838292,93.410521,3,30,116,0,116,0,116,0,102,1,102,1,112,1,112,1,95,1,8.956755,0,3,30,108,0,108,0,112,0,112,1,112,0,112,0,95,0,9.242325,23.35263,3,84,112,0,112,1,95,0,9.014573,46.705261,3,27,112,1,112,0,112,1
36347000,5,95,0,8.881408,0,0,0,102,1,112,0,102,1,95,1,8.838292,93.410521,3,30,116,0,116,0,116,0,102,1,102,1,112,1,112,1,95,0,8.956755,46.705261,3,30,108,0,108,0,112,0,112,1,112,0,112,0,95,0,9.242325,23.35263,3,84,112,0,112,1,95,0,9.014573,46.705261,3,27,112,1,112,0,112,1
36347500,5,95,0,8.881408,0,0,0,102,1,112,0,102,1,95,1,8.838292,93.410521,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,0,8.956755,46.705261,3,30,108,0,108,0,112,0,112,0,112,0,112,0,95,0,9.242325,23.35263,3,84,112,0,112,1,95,0,9.014573,46.705261,3,27,112,1,112,0,112,1
36348000,5,95,0,8.881408,0,0,0,102,1,112,0,102,1,95,1,8.838292,93.410521,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,0,8.956755,0,3,30,108,0,108,0,112,0,112,0,112,0,112,0,95,0,9.242325,23.35263,3,84,112,0,112,1,95,0,9.014573,46.705261,3,27,112,1,112,0,112,1
36352500,5,95,0,8.881408,0,0,0,102,1,112,0,102,1,95,1,8.838292,93.410521,3,30,116,0,116,0,116,0,102,1,102,1,112,1,112,1,95,0,8.956755,0,3,30,108,0,108,0,112,0,112,1,112,0,112,0,95,0,9.242325,23.35263,3,84,112,0,112,1,95,0,9.014573,46.705261,3,27,112,1,112,0,112,1
36353000,5,95,0,8.881408,0,0,0,102,1,112,0,102,1,95,0,8.838292,93.410521,3,30,116,0,116,0,116,0,102,1,102,1,112,1,112,1,95,1,8.956755,46.705261,3,30,108,0,108,0,112,0,112,1,112,0,112,0,95,0,9.242325,23.35263,3,84,112,0,112,1,95,0,9.014573,46.705261,3,27,112,1,112,0,112,1
36353500,5,95,0,8.881408,0,0,0,102,1,112,0,102,1,95,0,8.838292,93.410521,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,1,8.956755,46.705261,3,30,108,0,108,0,112,0,112,0,112,0,112,0,95,0,9.242325,23.35263,3,84,112,0,112,1,95,0,9.014573,46.705261,3,27,112,1,112,0,112,1
36354000,5,95,0,8.881408,0,0,0,102,1,112,0,102,1,95,0,8.838292,93.410521,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,1,8.956755,0,3,30,108,0,108,0,112,0,112,0,112,0,112,0,95,0,9.242325,23.35263,3,84,112,0,112,1,95,0,9.014573,46.705261,3,27,112,1,112,0,112,1
36360000,5,95,0,8.942678,0,0,0,102,1,112,0,102,1,95,0,8.838292,93.791789,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,1,8.956755,0,3,30,108,0,108,0,112,0,112,0,112,0,112,0,95,0,9.242325,23.447947,3,84,112,0,112,1,95,0,9.014573,46.895894,3,27,112,1,112,0,112,1
36363000,5,95,0,8.942678,0,0,0,102,1,112,0,102,1,95,0,8.838292,93.791789,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,1,8.956755,0,3,30,108,0,108,0,112,0,112,0,112,0,112,1,95,0,9.242325,23.447947,3,84,112,1,112,1,95,0,9.014573,46.895894,3,27,112,1,112,0,112,1
36363500,5,95,0,8.942678,0,0,0,102,1,112,0,102,1,95,0,8.838292,93.791789,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,0,8.956755,0,3,30,108,0,108,0,112,0,112,0,112,0,112,1,95,1,9.242325,23.447947,3,84,112,1,112,1,95,0,9.014573,46.895894,3,27,112,1,112,0,112,1
36364000,5,95,0,8.942678,0,0,0,102,1,112,0,102,1,95,0,8.838292,93.791789,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,0,8.956755,0,3,30,108,0,108,0,112,0,112,0,112,0,112,0,95,1,9.242325,23.447947,3,84,112,0,112,1,95,0,9.014573,46.895894,3,27,112,1,112,0,112,1
36365000,5,95,0,8.942678,0,0,0,102,1,112,0,102,1,95,0,8.838292,93.791789,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,0,8.956755,0,3,30,108,0,108,0,112,0,112,0,112,0,112,1,95,1,9.242325,23.447947,3,84,112,1,112,1,95,0,9.014573,46.895894,3,27,112,1,112,0,112,1
36365500,5,95,0,8.942678,0,0,0,102,1,112,0,102,1,95,0,8.838292,93.791789,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,1,8.956755,0,3,30,108,0,108,0,112,0,112,0,112,0,112,1,95,0,9.242325,23.447947,3,84,112,1,112,1,95,0,9.014573,46.895894,3,27,112,1,112,0,112,1
36366000,5,95,0,8.942678,0,0,0,102,1,112,0,102,1,95,0,8.838292,93.791789,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,1,8.956755,0,3,30,108,0,108,0,112,0,112,0,112,0,112,0,95,0,9.242325,23.447947,3,84,112,0,112,1,95,0,9.014573,46.895894,3,27,112,1,112,0,112,1
36366500,5,95,0,8.942678,0,0,0,102,1,112,0,102,1,95,0,8.838292,93.791789,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,1,8.956755,0,3,30,108,396,108,0,112,0,112,0,112,0,112,0,95,0,9.242325,23.447947,3,84,112,0,112,1,95,0,9.014573,46.895894,3,27,112,1,112,0,112,1
36367000,5,95,0,8.942678,0,0,0,102,1,112,0,102,1,95,0,8.838292,93.791789,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,1,8.956755,39.6,3,30,108,396,108,396,112,0,112,0,112,0,112,0,95,0,9.242325,23.447947,3,84,112,0,112,1,95,0,9.014573,46.895894,3,27,112,1,112,0,112,1
36367500,5,95,0,8.942678,0,0,0,102,1,112,0,102,1,95,0,8.838292,93.791789,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,1,8.956755,79.2,3,30,108,0,108,396,112,0,112,0,112,0,112,0,95,0,9.242325,23.447947,3,84,112,0,112,1,95,0,9.014573,46.895894,3,27,112,1,112,0,112,1
36368000,5,95,0,8.942678,0,0,0,102,1,112,0,102,1,95,0,8.838292,93.791789,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,1,8.956755,39.6,3,30,108,0,108,0,112,0,112,0,112,0,112,0,95,0,9.242325,23.447947,3,84,112,0,112,1,95,0,9.014573,46.895894,3,27,112,1,112,0,112,1
36368500,5,95,0,8.942678,0,0,0,102,1,112,0,102,1,95,0,8.838292,93.791789,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,1,8.956755,0,3,30,108,0,108,0,112,0,112,0,112,0,112,0,95,0,9.242325,23.447947,3,84,112,0,112,1,95,0,9.014573,46.895894,3,27,112,1,112,0,112,1
36375500,5,95,0,8.942678,0,0,0,102,1,112,0,102,1,95,0,8.838292,93.791789,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,1,8.956755,0,3,30,108,0,108,0,112,0,112,0,112,1,112,0,95,0,9.242325,23.447947,3,84,112,0,112,1,95,0,9.014573,46.895894,3,27,112,1,112,1,112,1
36376000,5,95,0,8.942678,0,0,0,102,1,112,0,102,1,95,0,8.838292,93.791789,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,0,8.956755,23.447947,3,30,108,0,108,0,112,0,112,0,112,1,112,0,95,0,9.242325,23.447947,3,84,112,0,112,1,95,1,9.014573,46.895894,3,27,112,1,112,1,112,1
36381500,5,95,0,8.942678,0,0,0,102,1,112,0,102,1,95,1,8.838292,93.791789,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,0,8.956755,23.447947,3,30,108,0,108,0,112,0,112,0,112,1,112,0,95,0,9.242325,23.447947,3,84,112,0,112,1,95,0,9.014573,46.895894,3,27,112,1,112,1,112,1
36382000,5,95,0,8.942678,0,0,0,102,1,112,0,102,1,95,1,8.838292,93.791789,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,0,95,0,8.956755,23.447947,3,30,108,0,108,0,112,0,112,0,112,1,112,0,95,0,9.242325,23.447947,3,84,112,0,112,1,95,0,9.014573,46.895894,3,27,112,0,112,1,112,1
36382500,5,95,0,8.942678,0,0,0,102,1,112,0,102,1,95,1,8.838292,93.791789,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,0,95,0,8.956755,0,3,30,108,0,108,0,112,0,112,0,112,1,112,0,95,0,9.242325,0,3,84,112,0,112,1,95,0,9.014573,0,3,27,112,0,112,1,112,1
36385000,5,95,0,8.942678,0,0,0,102,1,112,0,102,1,95,1,8.838292,93.791789,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,0,8.956755,0,3,30,108,0,108,0,112,0,112,0,112,1,112,0,95,0,9.242325,0,3,84,112,0,112,1,95,0,9.014573,0,3,27,112,1,112,1,112,1
36385500,5,95,0,8.942678,0,0,0,102,1,112,0,102,1,95,0,8.838292,93.791789,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,0,8.956755,23.447947,3,30,108,0,108,0,112,0,112,0,112,1,112,0,95,0,9.242325,23.447947,3,84,112,0,112,1,95,1,9.014573,46.895894,3,27,112,1,112,1,112,1
36395000,5,95,0,8.942678,0,0,0,102,1,112,0,102,1,95,0,8.838292,93.791789,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,0,8.956755,23.447947,3,30,108,0,108,0,112,0,112,0,112,1,112,0,95,1,9.242325,23.447947,3,84,112,0,112,1,95,0,9.014573,46.895894,3,27,112,1,112,1,112,1
36395500,5,95,0,8.942678,0,0,0,102,1,112,0,102,1,95,0,8.838292,93.791789,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,0,8.956755,23.447947,3,30,108,0,108,0,112,0,112,0,112,1,112,0,95,1,9.242325,23.447947,3,84,112,0,112,0,95,0,9.014573,46.895894,3,27,112,1,112,1,112,0
36396000,5,95,0,8.942678,0,0,0,102,1,112,0,102,1,95,0,8.838292,93.791789,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,0,8.956755,23.447947,3,30,108,0,108,0,112,0,112,0,112,1,112,0,95,1,9.242325,0,3,84,112,0,112,0,95,0,9.014573,46.895894,3,27,112,1,112,1,112,0
36405500,5,95,0,8.942678,0,0,0,102,1,112,0,102,1,95,0,8.838292,93.791789,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,0,8.956755,23.447947,3,30,108,0,108,0,112,0,112,0,112,1,112,0,95,1,9.242325,0,3,84,112,0,112,1,95,0,9.014573,46.895894,3,27,112,1,112,1,112,1
36406000,5,95,0,8.942678,0,0,0,102,1,112,0,102,1,95,0,8.838292,93.791789,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,0,8.956755,23.447947,3,30,108,0,108,0,112,0,112,0,112,1,112,0,95,0,9.242325,23.447947,3,84,112,0,112,1,95,1,9.014573,46.895894,3,27,112,1,112,1,112,1
36415500,5,95,0,8.942678,0,0,0,102,1,112,0,102,1,95,1,8.838292,93.791789,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,0,8.956755,23.447947,3,30,108,0,108,0,112,0,112,0,112,1,112,0,95,0,9.242325,23.447947,3,84,112,0,112,1,95,0,9.014573,46.895894,3,27,112,1,112,1,112,1
36416000,5,95,0,8.942678,0,0,0,102,1,112,0,102,1,95,1,8.838292,93.791789,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,0,95,0,8.956755,23.447947,3,30,108,0,108,0,112,0,112,0,112,1,112,0,95,0,9.242325,23.447947,3,84,112,0,112,1,95,0,9.014573,46.895894,3,27,112,0,112,1,112,1
36416500,5,95,0,8.942678,0,0,0,102,1,112,0,102,1,95,1,8.838292,93.791789,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,0,95,0,8.956755,0,3,30,108,0,108,0,112,0,112,0,112,1,112,0,95,0,9.242325,0,3,84,112,0,112,1,95,0,9.014573,0,3,27,112,0,112,1,112,1
36417000,5,95,0,8.942678,0,0,0,102,1,112,0,102,1,95,1,8.838292,93.791789,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,0,8.956755,0,3,30,108,0,108,0,112,0,112,0,112,1,112,0,95,0,9.242325,0,3,84,112,0,112,1,95,0,9.014573,0,3,27,112,1,112,1,112,1
36417500,5,95,0,8.942678,0,0,0,102,1,112,0,102,1,95,0,8.838292,93.791789,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,0,8.956755,23.447947,3,30,108,0,108,0,112,0,112,0,112,1,112,0,95,0,9.242325,23.447947,3,84,112,0,112,1,95,1,9.014573,46.895894,3,27,112,1,112,1,112,1
36420000,5,95,0,9.004774,0,0,0,102,1,112,0,102,1,95,0,8.838292,94.173056,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,0,8.956755,23.543264,3,30,108,0,108,0,112,0,112,0,112,1,112,0,95,0,9.242325,23.543264,3,84,112,0,112,1,95,1,9.014573,47.086528,3,27,112,1,112,1,112,1
36427000,5,95,0,9.004774,0,0,0,102,1,112,0,102,1,95,0,8.838292,94.173056,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,0,8.956755,23.543264,3,30,108,0,108,0,112,0,112,0,112,1,112,0,95,1,9.242325,23.543264,3,84,112,0,112,1,95,0,9.014573,47.086528,3,27,112,1,112,1,112,1
36427500,5,95,0,9.004774,0,0,0,102,1,112,0,102,1,95,0,8.838292,94.173056,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,0,8.956755,23.543264,3,30,108,0,108,0,112,0,112,0,112,1,112,0,95,1,9.242325,23.543264,3,84,112,0,112,0,95,0,9.014573,47.086528,3,27,112,1,112,1,112,0
36428000,5,95,0,9.004774,0,0,0,102,1,112,0,102,1,95,0,8.838292,94.173056,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,0,8.956755,23.543264,3,30,108,0,108,0,112,0,112,0,112,1,112,0,95,1,9.242325,0,3,84,112,0,112,0,95,0,9.014573,47.086528,3,27,112,1,112,1,112,0
36434500,5,95,0,9.004774,0,0,0,102,1,112,0,102,1,95,0,8.838292,94.173056,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,0,8.956755,23.543264,3,30,108,0,108,0,112,0,112,0,112,1,112,0,95,1,9.242325,0,3,84,112,0,112,1,95,0,9.014573,47.086528,3,27,112,1,112,1,112,1
36435000,5,95,0,9.004774,0,0,0,102,1,112,0,102,1,95,0,8.838292,94.173056,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,0,8.956755,23.543264,3,30,108,0,108,0,112,0,112,0,112,1,112,0,95,0,9.242325,23.543264,3,84,112,0,112,1,95,1,9.014573,47.086528,3,27,112,1,112,1,112,1
36444500,5,95,0,9.004774,0,0,0,102,1,112,0,102,1,95,1,8.838292,94.173056,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,0,8.956755,23.543264,3,30,108,0,108,0,112,0,112,0,112,1,112,0,95,0,9.242325,23.543264,3,84,112,0,112,1,95,0,9.014573,47.086528,3,27,112,1,112,1,112,1
36445000,5,95,0,9.004774,0,0,0,102,1,112,0,102,1,95,1,8.838292,94.173056,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,0,95,0,8.956755,23.543264,3,30,108,0,108,0,112,0,112,0,112,1,112,0,95,0,9.242325,23.543264,3,84,112,0,112,1,95,0,9.014573,47.086528,3,27,112,0,112,1,112,1
36445500,5,95,0,9.004774,0,0,0,102,1,112,0,102,1,95,1,8.838292,94.173056,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,0,95,0,8.956755,0,3,30,108,0,108,0,112,0,112,0,112,1,112,0,95,0,9.242325,0,3,84,112,0,112,1,95,0,9.014573,0,3,27,112,0,112,1,112,1
36452000,5,95,0,9.004774,0,0,0,102,1,112,0,102,1,95,1,8.838292,94.173056,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,0,8.956755,0,3,30,108,0,108,0,112,0,112,0,112,1,112,0,95,0,9.242325,0,3,84,112,0,112,1,95,0,9.014573,0,3,27,112,1,112,1,112,1
36452500,5,95,0,9.004774,0,0,0,102,1,112,0,102,1,95,0,8.838292,94.173056,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,0,8.956755,23.543264,3,30,108,0,108,0,112,0,112,0,112,1,112,0,95,0,9.242325,23.543264,3,84,112,0,112,1,95,1,9.014573,47.086528,3,27,112,1,112,1,112,1
36462000,5,95,0,9.004774,0,0,0,102,1,112,0,102,1,95,0,8.838292,94.173056,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,0,8.956755,23.543264,3,30,108,0,108,0,112,0,112,0,112,1,112,0,95,1,9.242325,23.543264,3,84,112,0,112,1,95,0,9.014573,47.086528,3,27,112,1,112,1,112,1
36462500,5,95,0,9.004774,0,0,0,102,1,112,0,102,1,95,0,8.838292,94.173056,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,0,8.956755,23.543264,3,30,108,0,108,0,112,0,112,0,112,1,112,0,95,1,9.242325,23.543264,3,84,112,0,112,0,95,0,9.014573,47.086528,3,27,112,1,112,1,112,0
36463000,5,95,0,9.004774,0,0,0,102,1,112,0,102,1,95,0,8.838292,94.173056,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,0,8.956755,23.543264,3,30,108,0,108,0,112,0,112,0,112,1,112,0,95,1,9.242325,0,3,84,112,0,112,0,95,0,9.014573,47.086528,3,27,112,1,112,1,112,0
36475500,5,95,0,9.004774,0,0,0,102,1,112,0,102,1,95,0,8.838292,94.173056,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,0,8.956755,23.543264,3,30,108,0,108,0,112,0,112,0,112,1,112,0,95,1,9.242325,0,3,84,112,0,112,1,95,0,9.014573,47.086528,3,27,112,1,112,1,112,1
36476000,5,95,0,9.004774,0,0,0,102,1,112,0,102,1,95,0,8.838292,94.173056,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,0,8.956755,23.543264,3,30,108,0,108,0,112,0,112,0,112,1,112,0,95,0,9.242325,23.543264,3,84,112,0,112,1,95,1,9.014573,47.086528,3,27,112,1,112,1,112,1
36480000,5,95,0,9.067676,0,0,0,102,1,112,0,102,1,95,0,8.838292,94.554324,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,0,8.956755,23.638581,3,30,108,0,108,0,112,0,112,0,112,1,112,0,95,0,9.242325,23.638581,3,84,112,0,112,1,95,1,9.014573,47.277162,3,27,112,1,112,1,112,1
36485500,5,95,0,9.067676,0,0,0,102,1,112,0,102,1,95,1,8.838292,94.554324,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,1,95,0,8.956755,23.638581,3,30,108,0,108,0,112,0,112,0,112,1,112,0,95,0,9.242325,23.638581,3,84,112,0,112,1,95,0,9.014573,47.277162,3,27,112,1,112,1,112,1
36486000,5,95,0,9.067676,0,0,0,102,1,112,0,102,1,95,1,8.838292,94.554324,3,30,116,0,116,0,116,0,102,1,102,1,112,0,112,0,95,0,8.956755,23.638581,3,30,108,0,108,0,112,0,112,0,112,1,112,0,95,0,9.242325,23.638581,3,84,112,0,112,1,95,0,9.014573,47.277162,3,27,112,0,112,1,112,1
